,TIME,GEO,PRODUCT,Value,Population
1956,1998,Ireland,Total petroleum products,7206.9,3712696
1957,1998,Ireland,Renewable energies,231.3,3712696
1958,1998,Ireland,Gas,2802.7,3712696
1959,1998,Ireland,Waste (non-renewable),0.0,3712696
1960,1998,Ireland,Nuclear heat,0.0,3712696
1961,1998,Ireland,Solid fuels,2889.5,3712696
1962,1998,Greece,Total petroleum products,15669.6,10720509
1963,1998,Greece,Renewable energies,1328.9,10720509
1964,1998,Greece,Gas,725.4,10720509
1965,1998,Greece,Waste (non-renewable),47.7,10720509
1966,1998,Greece,Nuclear heat,0.0,10720509
1967,1998,Greece,Solid fuels,8922.0,10720509
1968,1998,Spain,Total petroleum products,60455.2,40223509
1969,1998,Spain,Renewable energies,6781.9,40223509
1970,1998,Spain,Gas,11651.2,40223509
1971,1998,Spain,Waste (non-renewable),250.2,40223509
1972,1998,Spain,Nuclear heat,15217.5,40223509
1973,1998,Spain,Solid fuels,17484.7,40223509
1974,1998,France,Total petroleum products,92531.6,60186288
1975,1998,France,Renewable energies,16017.2,60186288
1976,1998,France,Gas,33413.1,60186288
1977,1998,France,Waste (non-renewable),780.2,60186288
1978,1998,France,Nuclear heat,100083.4,60186288
1979,1998,France,Solid fuels,17082.3,60186288
1980,1998,Croatia,Total petroleum products,4490.9,4501000
1981,1998,Croatia,Renewable energies,1679.4,4501000
1982,1998,Croatia,Gas,2159.8,4501000
1983,1998,Croatia,Waste (non-renewable),0.0,4501000
1984,1998,Croatia,Nuclear heat,0.0,4501000
1985,1998,Croatia,Solid fuels,231.9,4501000
1986,1998,Italy,Total petroleum products,93386.6,56906744
1987,1998,Italy,Renewable energies,9043.4,56906744
1988,1998,Italy,Gas,51130.6,56906744
1989,1998,Italy,Waste (non-renewable),241.5,56906744
1990,1998,Italy,Nuclear heat,0.0,56906744
1991,1998,Italy,Solid fuels,11780.1,56906744
1992,1998,Cyprus,Total petroleum products,2174.0,908704
1993,1998,Cyprus,Renewable energies,45.8,908704
1994,1998,Cyprus,Gas,0.0,908704
1995,1998,Cyprus,Waste (non-renewable),0.0,908704
1996,1998,Cyprus,Nuclear heat,0.0,908704
1997,1998,Cyprus,Solid fuels,14.5,908704
1998,1998,Latvia,Total petroleum products,1709.3,2410019
1999,1998,Latvia,Renewable energies,1411.2,2410019
2000,1998,Latvia,Gas,1033.0,2410019
2001,1998,Latvia,Waste (non-renewable),0.0,2410019
2002,1998,Latvia,Nuclear heat,0.0,2410019
2003,1998,Latvia,Solid fuels,165.8,2410019
2004,1998,Lithuania,Total petroleum products,3609.2,3549331
2005,1998,Lithuania,Renewable energies,606.5,3549331
2006,1998,Lithuania,Gas,1753.6,3549331
2007,1998,Lithuania,Waste (non-renewable),0.0,3549331
2008,1998,Lithuania,Nuclear heat,3556.8,3549331
2009,1998,Lithuania,Solid fuels,158.8,3549331
2010,1998,Luxembourg,Total petroleum products,2023.2,424700
2011,1998,Luxembourg,Renewable energies,36.6,424700
2012,1998,Luxembourg,Gas,632.7,424700
2013,1998,Luxembourg,Waste (non-renewable),16.5,424700
2014,1998,Luxembourg,Nuclear heat,0.0,424700
2015,1998,Luxembourg,Solid fuels,94.3,424700
2016,1998,Hungary,Total petroleum products,7564.9,10266570
2017,1998,Hungary,Renewable energies,835.7,10266570
2018,1998,Hungary,Gas,9776.3,10266570
2019,1998,Hungary,Waste (non-renewable),29.8,10266570
2020,1998,Hungary,Nuclear heat,3614.7,10266570
2021,1998,Hungary,Solid fuels,4279.8,10266570
2022,1998,Malta,Total petroleum products,752.1,385287
2023,1998,Malta,Renewable energies,0.0,385287
2024,1998,Malta,Gas,0.0,385287
2025,1998,Malta,Waste (non-renewable),0.0,385287
2026,1998,Malta,Nuclear heat,0.0,385287
2027,1998,Malta,Solid fuels,0.0,385287
2028,1998,Netherlands,Total petroleum products,29931.1,15707209
2029,1998,Netherlands,Renewable energies,1203.7,15707209
2030,1998,Netherlands,Gas,35538.5,15707209
2031,1998,Netherlands,Waste (non-renewable),544.3,15707209
2032,1998,Netherlands,Nuclear heat,983.8,15707209
2033,1998,Netherlands,Solid fuels,8554.3,15707209
2034,1998,Austria,Total petroleum products,12960.0,7976789
2035,1998,Austria,Renewable energies,5944.9,7976789
2036,1998,Austria,Gas,6781.3,7976789
2037,1998,Austria,Waste (non-renewable),250.0,7976789
2038,1998,Austria,Nuclear heat,0.0,7976789
2039,1998,Austria,Solid fuels,3256.3,7976789
2040,1998,Poland,Total petroleum products,18635.3,38663481
2041,1998,Poland,Renewable energies,3916.3,38663481
2042,1998,Poland,Gas,9519.2,38663481
2043,1998,Poland,Waste (non-renewable),84.1,38663481
2044,1998,Poland,Nuclear heat,0.0,38663481
2045,1998,Poland,Solid fuels,63406.3,38663481
2046,1998,Portugal,Total petroleum products,15704.8,10160196
2047,1998,Portugal,Renewable energies,3732.1,10160196
2048,1998,Portugal,Gas,770.7,10160196
2049,1998,Portugal,Waste (non-renewable),0.0,10160196
2050,1998,Portugal,Nuclear heat,0.0,10160196
2051,1998,Portugal,Solid fuels,3105.6,10160196
2052,1998,Romania,Total petroleum products,12129.4,22507344
2053,1998,Romania,Renewable energies,4644.7,22507344
2054,1998,Romania,Gas,14984.7,22507344
2055,1998,Romania,Waste (non-renewable),0.0,22507344
2056,1998,Romania,Nuclear heat,1369.0,22507344
2057,1998,Romania,Solid fuels,8056.4,22507344
2058,1998,Slovenia,Total petroleum products,2527.6,1981629
2059,1998,Slovenia,Renewable energies,559.4,1981629
2060,1998,Slovenia,Gas,819.3,1981629
2061,1998,Slovenia,Waste (non-renewable),0.0,1981629
2062,1998,Slovenia,Nuclear heat,1300.6,1981629
2063,1998,Slovenia,Solid fuels,1428.2,1981629
2064,1998,Slovakia,Total petroleum products,3839.9,5390516
2065,1998,Slovakia,Renewable energies,439.0,5390516
2066,1998,Slovakia,Gas,5669.5,5390516
2067,1998,Slovakia,Waste (non-renewable),258.2,5390516
2068,1998,Slovakia,Nuclear heat,2939.1,5390516
2069,1998,Slovakia,Solid fuels,4690.3,5390516
2070,1998,Finland,Total petroleum products,10544.0,5153498
2071,1998,Finland,Renewable energies,7246.9,5153498
2072,1998,Finland,Gas,3335.6,5153498
2073,1998,Finland,Waste (non-renewable),169.4,5153498
2074,1998,Finland,Nuclear heat,5637.1,5153498
2075,1998,Finland,Solid fuels,5468.9,5153498
2076,1998,Sweden,Total petroleum products,16566.1,8850974
2077,1998,Sweden,Renewable energies,14004.8,8850974
2078,1998,Sweden,Gas,836.3,8850974
2079,1998,Sweden,Waste (non-renewable),273.9,8850974
2080,1998,Sweden,Nuclear heat,18981.0,8850974
2081,1998,Sweden,Solid fuels,2544.6,8850974
2082,1998,UK,Total petroleum products,81533.9,58487141
2083,1998,UK,Renewable energies,2080.9,58487141
2084,1998,UK,Gas,79378.5,58487141
2085,1998,UK,Waste (non-renewable),202.4,58487141
2086,1998,UK,Nuclear heat,25662.8,58487141
2087,1998,UK,Solid fuels,38992.9,58487141
2088,1998,Iceland,Total petroleum products,813.7,274047
2089,1998,Iceland,Renewable energies,1782.1,274047
2090,1998,Iceland,Gas,0.0,274047
2091,1998,Iceland,Waste (non-renewable),0.5,274047
2092,1998,Iceland,Nuclear heat,0.0,274047
2093,1998,Iceland,Solid fuels,67.3,274047
2094,1998,Norway,Total petroleum products,8562.0,4431464
2095,1998,Norway,Renewable energies,11171.2,4431464
2096,1998,Norway,Gas,4306.2,4431464
2097,1998,Norway,Waste (non-renewable),75.6,4431464
2098,1998,Norway,Nuclear heat,0.0,4431464
2099,1998,Norway,Solid fuels,1071.2,4431464
2100,1998,Montenegro,Total petroleum products,0.0,607662
2101,1998,Montenegro,Renewable energies,0.0,607662
2102,1998,Montenegro,Gas,0.0,607662
2103,1998,Montenegro,Waste (non-renewable),0.0,607662
2104,1998,Montenegro,Nuclear heat,0.0,607662
2105,1998,Montenegro,Solid fuels,0.0,607662
2106,1998,Macedonia,Total petroleum products,885.6,2012057
2107,1998,Macedonia,Renewable energies,264.1,2012057
2108,1998,Macedonia,Gas,17.4,2012057
2109,1998,Macedonia,Waste (non-renewable),0.0,2012057
2110,1998,Macedonia,Nuclear heat,0.0,2012057
2111,1998,Macedonia,Solid fuels,1674.7,2012057
2112,1998,Albania,Total petroleum products,529.5,3128530
2113,1998,Albania,Renewable energies,697.6,3128530
2114,1998,Albania,Gas,13.8,3128530
2115,1998,Albania,Waste (non-renewable),0.0,3128530
2116,1998,Albania,Nuclear heat,0.0,3128530
2117,1998,Albania,Solid fuels,11.5,3128530
2118,1998,Serbia,Total petroleum products,3263.7,7567745
2119,1998,Serbia,Renewable energies,1844.2,7567745
2120,1998,Serbia,Gas,2003.2,7567745
2121,1998,Serbia,Waste (non-renewable),0.0,7567745
2122,1998,Serbia,Nuclear heat,0.0,7567745
2123,1998,Serbia,Solid fuels,10319.0,7567745
2124,1998,Turkey,Total petroleum products,29666.9,61329590
2125,1998,Turkey,Renewable energies,11478.9,61329590
2126,1998,Turkey,Gas,8945.9,61329590
2127,1998,Turkey,Waste (non-renewable),0.0,61329590
2128,1998,Turkey,Nuclear heat,0.0,61329590
2129,1998,Turkey,Solid fuels,21052.2,61329590
2130,1998,Bosnia and Herzegovina,Total petroleum products,0.0,3750485
2131,1998,Bosnia and Herzegovina,Renewable energies,0.0,3750485
2132,1998,Bosnia and Herzegovina,Gas,0.0,3750485
2133,1998,Bosnia and Herzegovina,Waste (non-renewable),0.0,3750485
2134,1998,Bosnia and Herzegovina,Nuclear heat,0.0,3750485
2135,1998,Bosnia and Herzegovina,Solid fuels,0.0,3750485
2136,1998,Kosovo,Total petroleum products,0.0,1966000
2137,1998,Kosovo,Renewable energies,0.0,1966000
2138,1998,Kosovo,Gas,0.0,1966000
2139,1998,Kosovo,Waste (non-renewable),0.0,1966000
2140,1998,Kosovo,Nuclear heat,0.0,1966000
2141,1998,Kosovo,Solid fuels,0.0,1966000
2142,1998,Moldova,Total petroleum products,0.0,3652732
2143,1998,Moldova,Renewable energies,0.0,3652732
2144,1998,Moldova,Gas,0.0,3652732
2145,1998,Moldova,Waste (non-renewable),0.0,3652732
2146,1998,Moldova,Nuclear heat,0.0,3652732
2147,1998,Moldova,Solid fuels,0.0,3652732
2148,1998,Ukraine,Total petroleum products,16951.2,50143939
2149,1998,Ukraine,Renewable energies,1615.2,50143939
2150,1998,Ukraine,Gas,59492.2,50143939
2151,1998,Ukraine,Waste (non-renewable),0.0,50143939
2152,1998,Ukraine,Nuclear heat,19408.2,50143939
2153,1998,Ukraine,Solid fuels,38348.8,50143939
2154,1998,Georgia,Total petroleum products,0.0,4487300
2155,1998,Georgia,Renewable energies,0.0,4487300
2156,1998,Georgia,Gas,0.0,4487300
2157,1998,Georgia,Waste (non-renewable),0.0,4487300
2158,1998,Georgia,Nuclear heat,0.0,4487300
2159,1998,Georgia,Solid fuels,0.0,4487300
2160,1999,Belgium,Total petroleum products,24245.5,10226419
2161,1999,Belgium,Renewable energies,606.2,10226419
2162,1999,Belgium,Gas,13334.9,10226419
2163,1999,Belgium,Waste (non-renewable),442.5,10226419
2164,1999,Belgium,Nuclear heat,12644.1,10226419
2165,1999,Belgium,Solid fuels,7060.0,10226419
2166,1999,Bulgaria,Total petroleum products,4527.4,8210624
2167,1999,Bulgaria,Renewable energies,658.1,8210624
2168,1999,Bulgaria,Gas,2686.2,8210624
2169,1999,Bulgaria,Waste (non-renewable),8.8,8210624
2170,1999,Bulgaria,Nuclear heat,4086.4,8210624
2171,1999,Bulgaria,Solid fuels,6488.7,8210624
2172,1999,Czech Republic,Total petroleum products,8202.4,10283860
2173,1999,Czech Republic,Renewable energies,1679.5,10283860
2174,1999,Czech Republic,Gas,7726.6,10283860
2175,1999,Czech Republic,Waste (non-renewable),72.0,10283860
2176,1999,Czech Republic,Nuclear heat,3445.5,10283860
2177,1999,Czech Republic,Solid fuels,18408.4,10283860
2178,1999,Denmark,Total petroleum products,9408.5,5321799
2179,1999,Denmark,Renewable energies,1628.2,5321799
2180,1999,Denmark,Gas,4508.6,5321799
2181,1999,Denmark,Waste (non-renewable),313.2,5321799
2182,1999,Denmark,Nuclear heat,0.0,5321799
2183,1999,Denmark,Solid fuels,4635.9,5321799
2184,1999,Germany,Total petroleum products,134406.6,82100243
2185,1999,Germany,Renewable energies,7962.8,82100243
2186,1999,Germany,Gas,72013.0,82100243
2187,1999,Germany,Waste (non-renewable),1469.3,82100243
2188,1999,Germany,Nuclear heat,43853.1,82100243
2189,1999,Germany,Solid fuels,80726.0,82100243
2190,1999,Estonia,Total petroleum products,1128.0,1390244
2191,1999,Estonia,Renewable energies,520.0,1390244
2192,1999,Estonia,Gas,575.9,1390244
2193,1999,Estonia,Waste (non-renewable),0.0,1390244
2194,1999,Estonia,Nuclear heat,0.0,1390244
2195,1999,Estonia,Solid fuels,2825.9,1390244
2196,1999,Ireland,Total petroleum products,8201.4,3754786
2197,1999,Ireland,Renewable energies,221.6,3754786
2198,1999,Ireland,Gas,2997.2,3754786
2199,1999,Ireland,Waste (non-renewable),0.0,3754786
2200,1999,Ireland,Nuclear heat,0.0,3754786
2201,1999,Ireland,Solid fuels,2435.1,3754786
2202,1999,Greece,Total petroleum products,15705.8,10761698
2203,1999,Greece,Renewable energies,1419.4,10761698
2204,1999,Greece,Gas,1218.0,10761698
2205,1999,Greece,Waste (non-renewable),63.7,10761698
2206,1999,Greece,Nuclear heat,0.0,10761698
2207,1999,Greece,Solid fuels,8562.5,10761698
2208,1999,Spain,Total petroleum products,62984.9,40386875
2209,1999,Spain,Renewable energies,6028.0,40386875
2210,1999,Spain,Gas,13319.1,40386875
2211,1999,Spain,Waste (non-renewable),255.6,40386875
2212,1999,Spain,Nuclear heat,15181.1,40386875
2213,1999,Spain,Solid fuels,19620.9,40386875
2214,1999,France,Total petroleum products,91765.6,60496718
2215,1999,France,Renewable energies,16529.5,60496718
2216,1999,France,Gas,34068.1,60496718
2217,1999,France,Waste (non-renewable),872.6,60496718
2218,1999,France,Nuclear heat,101696.6,60496718
2219,1999,France,Solid fuels,15343.7,60496718
2220,1999,Croatia,Total petroleum products,4433.9,4554000
2221,1999,Croatia,Renewable energies,1753.0,4554000
2222,1999,Croatia,Gas,2189.8,4554000
2223,1999,Croatia,Waste (non-renewable),0.0,4554000
2224,1999,Croatia,Nuclear heat,0.0,4554000
2225,1999,Croatia,Solid fuels,208.4,4554000
2226,1999,Italy,Total petroleum products,90224.9,56916317
2227,1999,Italy,Renewable energies,9773.4,56916317
2228,1999,Italy,Gas,55573.1,56916317
2229,1999,Italy,Waste (non-renewable),346.8,56916317
2230,1999,Italy,Nuclear heat,0.0,56916317
2231,1999,Italy,Solid fuels,11766.5,56916317
2232,1999,Cyprus,Total petroleum products,2188.3,926050
2233,1999,Cyprus,Renewable energies,45.8,926050
2234,1999,Cyprus,Gas,0.0,926050
2235,1999,Cyprus,Waste (non-renewable),0.0,926050
2236,1999,Cyprus,Nuclear heat,0.0,926050
2237,1999,Cyprus,Solid fuels,17.6,926050
2238,1999,Latvia,Total petroleum products,1471.6,2390482
2239,1999,Latvia,Renewable energies,1258.0,2390482
2240,1999,Latvia,Gas,989.8,2390482
2241,1999,Latvia,Waste (non-renewable),0.0,2390482
2242,1999,Latvia,Nuclear heat,0.0,2390482
2243,1999,Latvia,Solid fuels,127.3,2390482
2244,1999,Lithuania,Total petroleum products,2846.1,3524238
2245,1999,Lithuania,Renewable energies,626.9,3524238
2246,1999,Lithuania,Gas,1812.6,3524238
2247,1999,Lithuania,Waste (non-renewable),0.0,3524238
2248,1999,Lithuania,Nuclear heat,2600.4,3524238
2249,1999,Lithuania,Solid fuels,136.0,3524238
2250,1999,Luxembourg,Total petroleum products,2162.0,430475
2251,1999,Luxembourg,Renewable energies,34.6,430475
2252,1999,Luxembourg,Gas,656.0,430475
2253,1999,Luxembourg,Waste (non-renewable),18.9,430475
2254,1999,Luxembourg,Nuclear heat,0.0,430475
2255,1999,Luxembourg,Solid fuels,95.4,430475
2256,1999,Hungary,Total petroleum products,7266.1,10237530
2257,1999,Hungary,Renewable energies,843.4,10237530
2258,1999,Hungary,Gas,9905.1,10237530
2259,1999,Hungary,Waste (non-renewable),29.4,10237530
2260,1999,Hungary,Nuclear heat,3654.2,10237530
2261,1999,Hungary,Solid fuels,4160.0,10237530
2262,1999,Malta,Total petroleum products,813.5,387578
2263,1999,Malta,Renewable energies,0.0,387578
2264,1999,Malta,Gas,0.0,387578
2265,1999,Malta,Waste (non-renewable),0.0,387578
2266,1999,Malta,Nuclear heat,0.0,387578
2267,1999,Malta,Solid fuels,0.0,387578
2268,1999,Netherlands,Total petroleum products,30555.6,15812088
2269,1999,Netherlands,Renewable energies,1260.1,15812088
2270,1999,Netherlands,Gas,34592.3,15812088
2271,1999,Netherlands,Waste (non-renewable),577.2,15812088
2272,1999,Netherlands,Nuclear heat,988.5,15812088
2273,1999,Netherlands,Solid fuels,7467.1,15812088
2274,1999,Austria,Total petroleum products,12177.6,7992324
2275,1999,Austria,Renewable energies,6644.5,7992324
2276,1999,Austria,Gas,6899.7,7992324
2277,1999,Austria,Waste (non-renewable),233.8,7992324
2278,1999,Austria,Nuclear heat,0.0,7992324
2279,1999,Austria,Solid fuels,3183.0,7992324
2280,1999,Poland,Total petroleum products,19247.7,38660271
2281,1999,Poland,Renewable energies,3752.8,38660271
2282,1999,Poland,Gas,9267.6,38660271
2283,1999,Poland,Waste (non-renewable),83.5,38660271
2284,1999,Poland,Nuclear heat,0.0,38660271
2285,1999,Poland,Solid fuels,60861.6,38660271
2286,1999,Portugal,Total petroleum products,15982.9,10217828
2287,1999,Portugal,Renewable energies,3339.2,10217828
2288,1999,Portugal,Gas,2020.0,10217828
2289,1999,Portugal,Waste (non-renewable),28.5,10217828
2290,1999,Portugal,Nuclear heat,0.0,10217828
2291,1999,Portugal,Solid fuels,3788.2,10217828
2292,1999,Romania,Total petroleum products,10399.7,22472040
2293,1999,Romania,Renewable energies,4397.0,22472040
2294,1999,Romania,Gas,13731.0,22472040
2295,1999,Romania,Waste (non-renewable),0.0,22472040
2296,1999,Romania,Nuclear heat,1340.8,22472040
2297,1999,Romania,Solid fuels,6861.2,22472040
2298,1999,Slovenia,Total petroleum products,2634.5,1983045
2299,1999,Slovenia,Renewable energies,552.4,1983045
2300,1999,Slovenia,Gas,853.7,1983045
2301,1999,Slovenia,Waste (non-renewable),0.0,1983045
2302,1999,Slovenia,Nuclear heat,1211.3,1983045
2303,1999,Slovenia,Solid fuels,1306.5,1983045
2304,1999,Slovakia,Total petroleum products,3485.3,5396020
2305,1999,Slovakia,Renewable energies,455.8,5396020
2306,1999,Slovakia,Gas,5738.2,5396020
2307,1999,Slovakia,Waste (non-renewable),324.4,5396020
2308,1999,Slovakia,Nuclear heat,3383.6,5396020
2309,1999,Slovakia,Solid fuels,4555.9,5396020
2310,1999,Finland,Total petroleum products,10230.6,5165474
2311,1999,Finland,Renewable energies,7255.7,5165474
2312,1999,Finland,Gas,3338.0,5165474
2313,1999,Finland,Waste (non-renewable),136.7,5165474
2314,1999,Finland,Nuclear heat,5926.2,5165474
2315,1999,Finland,Solid fuels,5225.9,5165474
2316,1999,Sweden,Total petroleum products,16572.9,8857874
2317,1999,Sweden,Renewable energies,13358.6,8857874
2318,1999,Sweden,Gas,836.4,8857874
2319,1999,Sweden,Waste (non-renewable),277.8,8857874
2320,1999,Sweden,Nuclear heat,18879.1,8857874
2321,1999,Sweden,Solid fuels,2436.2,8857874
2322,1999,UK,Total petroleum products,81847.9,58682466
